F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_55_426.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_55_426.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_55_426.jpg,-0.111588,1,0,8.477664
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_55_523.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_55_523.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_55_523.jpg,-0.1545064,1,0,9.596652
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_55_631.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_55_631.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_55_631.jpg,-0.1759657,1,0,10.70491
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_55_728.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_55_728.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_55_728.jpg,-0.3004292,1,0,11.61991
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_55_897.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_55_897.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_55_897.jpg,-0.3390558,1,0,12.88432
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_050.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_050.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_050.jpg,-0.4849785,1,0,15.13919
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_109.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_109.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_109.jpg,-0.4892704,1,0,15.77867
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_200.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_200.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_200.jpg,0,1,0,16.66668
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_303.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_303.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_303.jpg,0,0.6910801,0,17.58622
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_401.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_401.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_401.jpg,0,0.3959365,0,17.61053
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_501.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_501.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_501.jpg,0,0.09633819,0,17.96356
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_602.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_602.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_602.jpg,0,0,0,17.29277
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_703.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_703.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_703.jpg,0,0.3045126,0,17.93134
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_890.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_890.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_890.jpg,0,0.5994744,0,18.12511
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_56_902.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_56_902.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_56_902.jpg,0,0.9016497,0,19.22125
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_002.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_002.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_002.jpg,0,1,0,20.08752
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_102.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_102.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_102.jpg,0,0.7002835,0,20.90163
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_244.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_244.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_244.jpg,0,1,0,22.16069
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_339.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_339.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_339.jpg,-0.111588,1,0,22.95362
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_439.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_439.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_439.jpg,-0.1759657,1,0,23.92892
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_535.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_535.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_535.jpg,-0.1802575,1,0,24.87858
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_635.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_635.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_635.jpg,-0.2618026,1,0,25.80845
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_732.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_732.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_732.jpg,-0.304721,1,0,26.72762
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_848.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_848.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_848.jpg,-0.3862661,1,0,27.79045
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_57_927.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_57_927.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_57_927.jpg,-0.4377683,1,0,28.48608
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_012.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_012.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_012.jpg,-0.5107296,1,0,29.15449
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_110.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_110.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_110.jpg,-0.5150214,1,0,30.00968
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_193.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_193.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_193.jpg,0,1,0,30.18358
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_295.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_295.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_295.jpg,0,0.6982891,0,30.11597
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_393.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_393.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_393.jpg,0,0.4031737,0,30.04182
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_488.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_488.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_488.jpg,0,0.1164226,0,29.8546
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_642.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_642.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_642.jpg,0,0.5559439,0,30.07697
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_735.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_735.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_735.jpg,0,0.8414161,0,30.14888
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_828.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_828.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_828.jpg,0,1,0,30.18989
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_58_905.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_58_905.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_58_905.jpg,0,1,0,30.19028
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_000.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_000.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_000.jpg,0,1,0,30.1903
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_092.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_092.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_092.jpg,0,1,0,30.19029
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_193.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_193.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_193.jpg,0,1,0,30.19031
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_308.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_308.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_308.jpg,0,1,0,30.19051
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_413.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_413.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_413.jpg,-0.06008584,1,0,30.18964
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_499.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_499.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_499.jpg,-0.1416309,1,0,30.18776
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_587.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_587.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_587.jpg,-0.1845494,1,0,30.18648
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_680.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_680.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_680.jpg,-0.2188841,1,0,30.18653
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_783.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_783.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_783.jpg,-0.2746781,1,0,30.18487
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_09_59_868.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_09_59_868.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_09_59_868.jpg,-0.2918455,1,0,30.18541
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_021.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_021.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_021.jpg,-0.3476395,1,0,30.18446
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_159.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_159.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_159.jpg,0,1,0,30.18596
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_261.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_261.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_261.jpg,0,0.6953674,0,30.115
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_360.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_360.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_360.jpg,0,0.4000222,0,30.04036
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_460.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_460.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_460.jpg,0,0.100636,0,29.83692
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_586.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_586.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_586.jpg,0,0,0,29.49223
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_683.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_683.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_683.jpg,0,0,0,29.19337
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_793.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_793.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_793.jpg,0,0,0,28.89738
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_893.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_893.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_893.jpg,0,0,0,28.60435
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_00_984.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_00_984.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_00_984.jpg,0,0,0,28.31425
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_01_072.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_01_072.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_01_072.jpg,0,0,0,28.08427
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_01_173.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_01_173.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_01_173.jpg,0,0,0,27.80036
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_01_280.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_01_280.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_01_280.jpg,0,0,0,27.46322
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_01_375.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_01_375.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_01_375.jpg,0,0,0,27.24135
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_01_530.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_01_530.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_01_530.jpg,0,0.4411518,0,27.58596
F:\MLLearning\Git\Behavioural Cloning\data\IMG\center_2022_10_04_23_10_01_621.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\left_2022_10_04_23_10_01_621.jpg,F:\MLLearning\Git\Behavioural Cloning\data\IMG\right_2022_10_04_23_10_01_621.jpg,0,0.7340925,0,28.14502
